datetime,country,shape,duration_seconds
2009-12-12 04:00:00,us,other,60.0
2009-12-12 04:00:00,us,triangle,60.0
2009-12-12 17:50:00,us,fireball,10.0
2009-12-12 17:50:00,us,light,5.0
2009-12-12 17:51:00,us,fireball,5.0
2009-12-12 18:00:00,us,,3.0
2009-12-12 18:05:00,us,circle,5.0
2009-12-12 18:10:00,us,circle,600.0
2009-12-12 18:28:00,us,triangle,420.0
2009-12-12 19:00:00,us,triangle,1800.0
2009-12-12 19:00:00,,formation,1800.0
2009-12-12 20:48:00,,circle,30.0
2009-12-12 21:30:00,us,formation,20.0
2009-12-12 22:00:00,us,circle,5.0
2009-12-12 22:30:00,us,unknown,360.0
2009-12-12 23:00:00,us,circle,240.0
2009-12-12 23:20:00,,triangle,120.0
2010-12-12 01:00:00,,sphere,1800.0
2010-12-12 02:30:00,us,other,600.0
2010-12-12 06:15:00,us,circle,300.0
2010-12-12 16:30:00,us,sphere,5.0
2010-12-12 21:30:00,us,other,3.0
2011-12-12 01:00:00,us,disk,240.0
2011-12-12 04:30:00,us,flash,1.0
2011-12-12 05:30:00,us,light,7200.0
2011-12-12 11:09:00,gb,sphere,60.0
2011-12-12 18:00:00,us,fireball,3.0
2011-12-12 18:03:00,us,fireball,5.0
2011-12-12 19:19:00,us,cylinder,3.0
2011-12-12 20:11:00,us,light,2.0
2011-12-12 23:00:00,us,other,2.0
2012-12-12 01:27:00,us,circle,120.0
2012-12-12 03:30:00,us,fireball,3.0
2012-12-12 07:00:00,us,oval,600.0
2012-12-12 07:30:00,us,unknown,300.0
2012-12-12 10:00:00,us,cigar,60.0
2012-12-12 16:00:00,us,circle,37800.0
2012-12-12 16:30:00,us,unknown,120.0
2012-12-12 17:00:00,us,light,600.0
2012-12-12 17:30:00,us,light,600.0
2012-12-12 17:40:00,ca,sphere,5.0
2012-12-12 17:45:00,us,changing,180.0
2012-12-12 18:41:00,us,fireball,80.0
2012-12-12 18:45:00,us,fireball,15.0
2012-12-12 19:20:00,us,sphere,120.0
2012-12-12 20:15:00,us,unknown,20.0
2012-12-12 21:00:00,us,other,600.0
2012-12-12 21:00:00,us,cylinder,300.0
2012-12-12 21:20:00,us,light,720.0
2012-12-12 21:35:00,us,fireball,90.0
2012-12-12 22:30:00,us,fireball,3.0
2012-12-12 22:43:00,us,circle,300.0
2012-12-12 23:00:00,,triangle,600.0
2012-12-12 23:00:00,us,chevron,180.0
2012-12-12 23:00:00,us,unknown,300.0
2012-12-12 23:24:00,us,fireball,120.0
2012-12-12 00:00:00,us,cigar,900.0
2013-12-12 00:00:00,us,other,60.0
2013-12-12 00:00:00,,light,10800.0
2013-12-12 00:07:00,,triangle,600.0
2013-12-12 01:30:00,,circle,1800.0
2013-12-12 05:00:00,us,light,45.0
2013-12-12 06:15:00,us,changing,60.0
2013-12-12 07:30:00,us,light,720.0
2013-12-12 15:45:00,us,formation,10.0
2013-12-12 16:20:00,us,light,60.0
2013-12-12 17:00:00,us,formation,30.0
2013-12-12 18:00:00,us,sphere,180.0
2013-12-12 18:15:00,us,rectangle,1200.0
2013-12-12 18:25:00,us,sphere,240.0
2013-12-12 18:26:00,,circle,3600.0
2013-12-12 19:00:00,us,light,180.0
2013-12-12 19:00:00,us,light,3600.0
2013-12-12 19:30:00,us,light,3600.0
2013-12-12 19:30:00,us,light,60.0
2013-12-12 19:50:00,us,light,300.0
2013-12-12 20:00:00,us,circle,5.0
2013-12-12 20:30:00,us,fireball,240.0
2013-12-12 21:00:00,us,unknown,900.0
2013-12-12 21:00:00,,fireball,120.0
2013-12-12 22:30:00,us,light,1200.0
2013-12-12 22:30:00,ca,light,3.0
2013-12-12 22:30:00,us,flash,3.0
2013-12-12 00:00:00,us,sphere,180.0
1987-12-13 01:00:00,,cone,24.0
1989-12-13 17:30:00,us,disk,240.0
1989-12-13 23:00:00,us,rectangle,300.0
1995-12-13 18:45:00,,,30.0
1996-12-13 03:00:00,us,light,60.0
1996-12-13 15:20:00,us,egg,240.0
1996-12-13 21:00:00,us,,600.0
1996-12-13 23:00:00,us,light,120.0
1998-12-13 02:00:00,gb,cigar,120.0
1998-12-13 02:00:00,us,other,7200.0
1998-12-13 05:00:00,,oval,4500.0
1998-12-13 06:45:00,us,light,600.0
1998-12-13 12:30:00,us,light,5.0
1998-12-13 14:00:00,us,formation,600.0
1998-12-13 19:00:00,us,light,30.0
1998-12-13 20:00:00,,fireball,900.0
1998-12-13 20:45:00,,light,120.0
1998-12-13 23:00:00,us,light,5.0
1998-12-13 23:10:00,us,fireball,4.0
1998-12-13 23:10:00,us,fireball,3.0
1998-12-13 23:20:00,,sphere,10.0
1998-12-13 23:20:00,,sphere,5.0
1998-12-13 23:25:00,us,other,1800.0
1999-12-13 05:30:00,us,unknown,2.0
1999-12-13 15:40:00,,light,120.0
1999-12-13 21:00:00,us,triangle,6.0
1999-12-13 23:40:00,us,fireball,2.0
2000-12-13 18:50:00,us,triangle,10.0
2000-12-13 19:45:00,,disk,180.0
2000-12-13 20:40:00,us,triangle,180.0
2001-12-13 15:25:00,gb,other,60.0
2001-12-13 19:00:00,,unknown,2700.0
2001-12-13 22:25:00,us,fireball,600.0
2002-12-13 08:50:00,us,oval,15.0
2002-12-13 17:45:00,us,chevron,180.0
2002-12-13 20:00:00,us,cigar,7200.0
2002-12-13 21:15:00,us,triangle,10.0
2002-12-13 23:00:00,us,triangle,60.0
2002-12-13 23:00:00,us,light,480.0
2002-12-13 23:40:00,us,teardrop,120.0
2003-12-13 01:30:00,us,oval,3.0
2003-12-13 02:00:00,us,changing,6.0
2003-12-13 02:20:00,us,fireball,5.0
2003-12-13 16:25:00,us,cylinder,120.0
2003-12-13 18:00:00,us,fireball,30.0
2003-12-13 20:30:00,,other,4.0
2004-12-13 00:30:00,us,formation,2700.0
2004-12-13 01:00:00,us,disk,180.0
2004-12-13 02:00:00,us,unknown,1200.0
2004-12-13 03:11:00,us,fireball,3.0
2004-12-13 06:00:00,us,unknown,900.0
2004-12-13 06:35:00,us,teardrop,3.0
2004-12-13 18:20:00,us,light,60.0
2004-12-13 18:27:00,us,,20.0
2004-12-13 20:00:00,us,cone,20.0
2004-12-13 20:15:00,us,disk,20.0
2004-12-13 20:15:00,us,oval,20.0
2004-12-13 20:35:00,us,light,1.0
2004-12-13 21:07:00,us,circle,10.0
2004-12-13 21:10:00,us,changing,2700.0
2004-12-13 22:00:00,us,other,20.0
2004-12-13 22:00:00,us,oval,20.0
2004-12-13 22:15:00,us,,2.0
2004-12-13 22:30:00,us,light,10.0
2004-12-13 23:59:00,us,unknown,8.0
2005-12-13 00:14:00,us,other,120.0
2005-12-13 08:00:00,us,disk,1800.0
2005-12-13 11:13:00,us,rectangle,1200.0
2005-12-13 17:15:00,ca,light,20.0
2005-12-13 17:28:00,,light,10.0
2005-12-13 17:30:00,ca,fireball,3.0
2005-12-13 18:00:00,us,circle,10.0
2005-12-13 18:00:00,us,other,10.0
2005-12-13 19:00:00,us,formation,900.0
2005-12-13 20:00:00,us,cigar,2.0
2005-12-13 20:15:00,us,fireball,5.0
2005-12-13 20:15:00,us,flash,2.0
2005-12-13 20:45:00,us,unknown,120.0
2005-12-13 21:30:00,us,fireball,15.0
2005-12-13 21:30:00,,light,90.0
2006-12-13 05:00:00,us,light,900.0
2006-12-13 07:00:00,us,unknown,900.0
2006-12-13 13:05:00,ca,other,45.0
2006-12-13 16:30:00,us,unknown,3600.0
2006-12-13 18:07:00,us,fireball,20.0
2006-12-13 19:30:00,us,fireball,1200.0
2006-12-13 19:35:00,us,diamond,10.0
2006-12-13 20:15:00,us,circle,5.0
2006-12-13 20:20:00,us,light,300.0
2006-12-13 20:30:00,us,light,45.0
2006-12-13 20:35:00,us,disk,600.0
2006-12-13 21:20:00,us,unknown,20.0
2006-12-13 22:54:00,us,sphere,180.0
2006-12-13 22:55:00,,changing,1800.0
2006-12-13 23:00:00,,changing,7200.0
2006-12-13 23:00:00,us,unknown,2700.0
2006-12-13 23:35:00,us,formation,10.0
2006-12-13 23:40:00,us,light,2.0
2007-12-13 10:00:00,us,,2400.0
2007-12-13 17:00:00,us,,10.0
2007-12-13 18:00:00,us,unknown,900.0
2007-12-13 19:20:00,us,triangle,180.0
2007-12-13 19:30:00,us,diamond,600.0
2007-12-13 21:20:00,us,triangle,15.0
2007-12-13 21:30:00,us,cigar,1200.0
2008-12-13 02:30:00,us,fireball,5.0
2008-12-13 11:35:00,us,circle,3600.0
2008-12-13 15:45:00,us,sphere,3.0
2008-12-13 17:30:00,us,diamond,900.0
2008-12-13 18:00:00,us,light,1800.0
2008-12-13 18:00:00,us,circle,180.0
2008-12-13 18:05:00,us,disk,5.0
2008-12-13 20:30:00,us,light,30.0
2008-12-13 22:12:00,us,unknown,2.0
2008-12-13 23:15:00,us,light,1.0
2008-12-13 23:20:00,,flash,2.0
2008-12-13 23:30:00,us,circle,1.0
2008-12-13 23:30:00,us,light,1200.0
2008-12-13 23:50:00,us,light,900.0
2009-12-13 00:49:00,,light,1.0
2009-12-13 14:00:00,us,light,600.0
2009-12-13 17:15:00,us,triangle,3.0
2009-12-13 17:38:00,gb,diamond,240.0
2009-12-13 22:45:00,us,other,300.0
2009-12-13 23:00:00,us,triangle,600.0
2009-12-13 23:25:00,us,disk,1.0
2010-12-13 00:00:00,us,fireball,1.0
2010-12-13 00:30:00,us,flash,3600.0
2010-12-13 06:45:00,us,changing,900.0
2010-12-13 18:24:00,us,fireball,10.0
2010-12-13 19:05:00,us,light,10.0
2010-12-13 19:15:00,,sphere,120.0
2010-12-13 22:00:00,us,light,180.0
2010-12-13 22:00:00,,light,600.0
2010-12-13 23:45:00,us,light,600.0
2011-12-13 13:30:00,us,circle,30.0
2011-12-13 16:00:00,us,teardrop,30.0
2011-12-13 17:00:00,us,circle,30.0
2011-12-13 17:00:00,us,fireball,600.0
2011-12-13 19:00:00,us,oval,300.0
2011-12-13 19:55:00,us,sphere,1200.0
2011-12-13 22:15:00,us,rectangle,10.0
2011-12-13 23:30:00,us,fireball,2.0
2011-12-13 23:55:00,,light,2.0
2012-12-13 00:00:00,us,triangle,90.0
2012-12-13 00:00:00,us,light,1200.0
2012-12-13 01:15:00,us,formation,600.0
2012-12-13 06:30:00,,light,5.0
2012-12-13 06:30:00,us,sphere,4.0
2012-12-13 12:18:00,us,light,25.0
2012-12-13 15:50:00,us,triangle,60.0
2012-12-13 16:00:00,us,oval,600.0
2012-12-13 16:45:00,us,egg,600.0
2012-12-13 17:00:00,us,unknown,1320.0
2012-12-13 17:27:00,us,other,240.0
2012-12-13 17:38:00,us,light,40.0
2012-12-13 18:30:00,us,circle,20.0
2012-12-13 18:30:00,us,light,30.0
2012-12-13 19:00:00,us,circle,120.0
2012-12-13 19:00:00,us,circle,300.0
2012-12-13 19:15:00,us,light,3.0
2012-12-13 19:35:00,us,sphere,60.0
2012-12-13 19:55:00,us,sphere,3.0
2012-12-13 20:00:00,us,light,900.0
2012-12-13 20:00:00,us,circle,0.57
2012-12-13 20:10:00,us,triangle,600.0
2012-12-13 20:45:00,us,triangle,180.0
2012-12-13 20:45:00,us,triangle,240.0
2012-12-13 21:15:00,us,fireball,10.0
2012-12-13 22:00:00,us,triangle,600.0
2012-12-13 22:00:00,us,disk,2.0
2012-12-13 23:00:00,us,triangle,30.0
2012-12-13 23:55:00,us,disk,720.0
2012-12-13 00:00:00,us,circle,2.0
2013-12-13 00:15:00,us,fireball,180.0
2013-12-13 02:00:00,,other,1800.0
2013-12-13 03:30:00,us,circle,180.0
2013-12-13 05:15:00,us,triangle,300.0
2013-12-13 05:45:00,us,cigar,45.0
2013-12-13 06:40:00,us,light,120.0
2013-12-13 16:00:00,us,diamond,300.0
2013-12-13 17:30:00,us,circle,45.0
2013-12-13 17:30:00,us,circle,30.0
2013-12-13 17:45:00,us,unknown,60.0
2013-12-13 17:50:00,us,light,180.0
2013-12-13 18:10:00,us,circle,1800.0
2013-12-13 18:30:00,us,light,600.0
2013-12-13 18:30:00,,disk,7200.0
2013-12-13 19:00:00,us,light,5.0
2013-12-13 19:00:00,us,fireball,300.0
2013-12-13 19:00:00,us,sphere,1.0
2013-12-13 19:00:00,us,light,30.0
2013-12-13 19:00:00,us,fireball,60.0
2013-12-13 19:08:00,us,light,15.0
2013-12-13 19:20:00,us,light,15.0
2013-12-13 19:30:00,us,triangle,2.0
2013-12-13 19:31:00,us,fireball,60.0
2013-12-13 19:45:00,us,diamond,600.0
2013-12-13 19:59:00,us,fireball,300.0
2013-12-13 20:00:00,us,light,900.0
2013-12-13 20:00:00,us,sphere,120.0
2013-12-13 20:00:00,us,fireball,60.0
2013-12-13 21:00:00,us,fireball,180.0
2013-12-13 22:15:00,us,light,300.0
2013-12-13 23:00:00,us,unknown,3.0
2013-12-13 23:00:00,us,circle,30.0
1988-12-14 09:00:00,us,disk,600.0
1991-12-14 05:30:00,us,circle,30.0
1994-12-14 00:00:00,us,other,32400.0
1995-12-14 14:45:00,us,round,900.0
1995-12-14 21:40:00,us,unknown,2.0
1996-12-14 17:15:00,,,1.0
1996-12-14 18:08:00,us,,120.0
1996-12-14 20:20:00,us,,360.0
1997-12-14 06:45:00,us,sphere,120.0
1997-12-14 20:30:00,us,unknown,300.0
1997-12-14 23:30:00,us,other,1800.0
1998-12-14 00:00:00,us,light,2.0
1998-12-14 00:50:00,us,formation,10.0
1998-12-14 04:00:00,us,fireball,4.0
1998-12-14 04:10:00,us,fireball,5.0
1998-12-14 05:50:00,us,formation,30.0
1998-12-14 15:25:00,us,disk,60.0
1998-12-14 19:30:00,au,flash,600.0
1998-12-14 20:15:00,us,fireball,30.0
1998-12-14 21:05:00,us,disk,1.0
1999-12-14 01:47:00,us,other,60.0
1999-12-14 05:04:00,us,light,2220.0
1999-12-14 07:45:00,us,light,30.0
1999-12-14 16:52:00,us,teardrop,2.0
1999-12-14 21:30:00,us,fireball,5.0
2000-12-14 00:30:00,,oval,60.0
2000-12-14 19:30:00,,changing,900.0
2001-12-14 11:30:00,us,circle,20.0
2001-12-14 22:00:00,us,light,3600.0
2001-12-14 23:30:00,,triangle,120.0
2001-12-14 23:56:00,us,light,180.0
2002-12-14 02:30:00,us,triangle,20.0
2002-12-14 05:00:00,us,unknown,120.0
2002-12-14 15:45:00,us,light,300.0
2003-12-14 00:26:00,us,unknown,60.0
2003-12-14 00:46:00,us,circle,60.0
2003-12-14 02:00:00,,light,6.0
2003-12-14 03:38:00,us,unknown,120.0
2003-12-14 18:30:00,us,circle,120.0
2003-12-14 19:30:00,us,circle,1.0
2003-12-14 19:45:00,us,fireball,3.0
2003-12-14 20:00:00,us,fireball,2.0
2003-12-14 23:00:00,gb,light,15.0
2004-12-14 00:00:00,us,disk,10.0
2004-12-14 00:30:00,us,unknown,90.0
2004-12-14 01:00:00,us,other,300.0
2004-12-14 04:30:00,us,light,180.0
2004-12-14 05:15:00,us,light,120.0
2004-12-14 06:30:00,us,light,300.0
2004-12-14 06:58:00,us,fireball,300.0
2004-12-14 17:00:00,ca,sphere,600.0
2004-12-14 18:28:00,us,triangle,360.0
2004-12-14 21:00:00,,sphere,900.0
2004-12-14 22:00:00,us,triangle,600.0
2004-12-14 22:20:00,us,,2.0
2004-12-14 22:30:00,,triangle,600.0
2004-12-14 23:00:00,,sphere,5.0
2004-12-14 23:30:00,ca,circle,15.0
2005-12-14 00:00:00,us,light,60.0
2005-12-14 05:48:00,us,circle,5.0
2005-12-14 07:05:00,us,cylinder,240.0
2005-12-14 08:05:00,us,fireball,30.0
2005-12-14 18:51:00,,formation,2100.0
2005-12-14 19:00:00,us,light,2400.0
2006-12-14 01:00:00,us,circle,30.0
2006-12-14 09:30:00,us,circle,7.0
2006-12-14 17:15:00,us,light,1200.0
2006-12-14 17:30:00,us,sphere,20.0
2006-12-14 19:00:00,us,other,30.0
2006-12-14 19:30:00,us,triangle,600.0
2006-12-14 21:30:00,us,circle,300.0
2006-12-14 23:00:00,us,disk,3600.0
2007-12-14 00:00:00,us,unknown,180.0
2007-12-14 00:15:00,us,triangle,300.0
2007-12-14 05:30:00,us,triangle,1800.0
2007-12-14 06:45:00,us,triangle,900.0
2007-12-14 17:30:00,us,other,600.0
2007-12-14 19:00:00,us,light,20.0
2007-12-14 19:15:00,us,sphere,15.0
2007-12-14 19:20:00,,sphere,10.0
2007-12-14 19:30:00,,sphere,300.0
2007-12-14 20:30:00,,chevron,300.0
2007-12-14 22:34:00,us,fireball,5.0
2007-12-14 23:00:00,,disk,1800.0
2007-12-14 23:00:00,us,unknown,900.0
2007-12-14 00:00:00,ca,light,25200.0
2008-12-14 00:00:00,,unknown,30.0
2008-12-14 01:38:00,us,light,1.0
2008-12-14 02:00:00,us,light,1200.0
2008-12-14 02:15:00,us,unknown,1800.0
2008-12-14 05:00:00,us,light,25.0
2008-12-14 10:15:00,us,cigar,60.0
2008-12-14 10:30:00,us,cigar,40.0
2008-12-14 13:00:00,us,disk,120.0
2008-12-14 18:03:00,us,light,900.0
2008-12-14 20:30:00,us,triangle,300.0
2009-12-14 00:00:00,us,rectangle,300.0
2009-12-14 04:30:00,us,circle,5.0
2009-12-14 04:45:00,us,unknown,60.0
2009-12-14 09:04:00,us,unknown,30.0
2009-12-14 20:30:00,us,cross,10.0
2009-12-14 21:00:00,us,light,120.0
2009-12-14 22:43:00,us,cylinder,900.0
2010-12-14 03:15:00,us,cone,1800.0
2010-12-14 05:00:00,,light,3600.0
2010-12-14 15:00:00,,disk,120.0
2010-12-14 18:45:00,us,sphere,600.0
2010-12-14 20:00:00,us,light,300.0
2010-12-14 22:10:00,gb,light,3.0
2010-12-14 23:00:00,us,light,900.0
2011-12-14 00:00:00,us,circle,120.0
2011-12-14 00:00:00,gb,fireball,3.0
2011-12-14 01:00:00,us,other,5.0
2011-12-14 12:30:00,us,sphere,30.0
2011-12-14 17:00:00,us,formation,30.0
2011-12-14 18:00:00,us,formation,120.0
2011-12-14 18:16:00,us,oval,60.0
2011-12-14 19:00:00,us,fireball,60.0
2011-12-14 20:00:00,us,disk,1200.0
2011-12-14 21:30:00,,disk,1800.0
2011-12-14 23:00:00,us,cigar,4.0
2011-12-14 23:58:00,us,sphere,2.5
2012-12-14 00:18:00,us,triangle,30.0
2012-12-14 01:00:00,us,disk,1200.0
2012-12-14 01:00:00,us,light,1200.0
2012-12-14 02:00:00,us,,180.0
2012-12-14 02:35:00,us,diamond,45.0
2012-12-14 03:58:00,us,flash,4.0
2012-12-14 04:00:00,us,sphere,3600.0
2012-12-14 05:00:00,us,changing,180.0
2012-12-14 06:00:00,us,light,5.0
2012-12-14 06:00:00,ca,circle,3.0
2012-12-14 17:21:00,ca,fireball,30.0
2012-12-14 20:00:00,,egg,60.0
2012-12-14 20:00:00,us,circle,2700.0
2012-12-14 21:50:00,us,fireball,60.0
2012-12-14 22:30:00,us,sphere,180.0
2012-12-14 22:45:00,us,triangle,2400.0
2012-12-14 23:17:00,us,sphere,4.0
2012-12-14 23:29:00,us,light,60.0
2012-12-14 23:50:00,au,other,300.0
2013-12-14 05:00:00,us,fireball,3.0
2013-12-14 13:30:00,us,cigar,20.0
2013-12-14 16:00:00,us,circle,40.0
2013-12-14 18:00:00,us,rectangle,15.0
2013-12-14 18:00:00,us,light,240.0
2013-12-14 18:50:00,us,flash,2.0
2013-12-14 20:00:00,us,sphere,60.0
2013-12-14 20:02:00,us,fireball,5.0
2013-12-14 21:00:00,us,circle,60.0
2013-12-14 21:35:00,us,light,1200.0
2013-12-14 21:45:00,us,light,300.0
2013-12-14 22:10:00,,circle,720.0
1945-12-15 02:00:00,us,sphere,60.0
1954-12-15 23:10:00,us,circle,300.0
1966-12-15 17:30:00,us,sphere,120.0
1966-12-15 19:00:00,us,sphere,360.0
1967-12-15 19:30:00,us,circle,600.0
1968-12-15 17:30:00,ca,disk,600.0
1968-12-15 21:00:00,,flash,7200.0
1969-12-15 16:00:00,us,circle,20.0
1969-12-15 21:00:00,,disk,900.0
1969-12-15 23:00:00,,circle,30.0
1970-12-15 21:00:00,,other,5.0
1973-12-15 01:00:00,us,diamond,600.0
1974-12-15 02:00:00,us,cigar,3600.0
1976-12-15 22:15:00,us,diamond,180.0
1977-12-15 12:00:00,us,disk,120.0
1977-12-15 22:00:00,us,light,15.0
1978-12-15 14:00:00,,rectangle,4.0
1978-12-15 20:00:00,us,other,5.0
1978-12-15 21:00:00,,light,20.0
1979-12-15 19:00:00,us,light,300.0
1982-12-15 06:30:00,us,disk,60.0
1982-12-15 21:00:00,us,triangle,30.0
1983-12-15 01:15:00,us,triangle,900.0
1984-12-15 20:00:00,,changing,1800.0
1984-12-15 22:00:00,ca,sphere,20.0
1985-12-15 17:30:00,us,unknown,300.0
1986-12-15 20:30:00,us,disk,120.0
1987-12-15 22:00:00,,unknown,5.0
1988-12-15 23:30:00,us,triangle,60.0
1990-12-15 00:30:00,us,oval,10800.0
1990-12-15 02:00:00,,fireball,30.0
1992-12-15 05:55:00,us,disk,240.0
1992-12-15 20:00:00,us,disk,480.0
1992-12-15 20:45:00,us,oval,900.0
1992-12-15 00:00:00,,light,600.0
1993-12-15 02:00:00,us,disk,120.0
1993-12-15 17:00:00,us,oval,45.0
1993-12-15 20:00:00,us,triangle,900.0
1994-12-15 01:00:00,us,teardrop,1800.0
1994-12-15 05:00:00,us,light,180.0
1994-12-15 18:30:00,,sphere,240.0
1994-12-15 21:00:00,us,formation,1800.0
1994-12-15 21:30:00,us,triangle,30.0
1994-12-15 22:00:00,us,unknown,600.0
1994-12-15 23:30:00,us,changing,7200.0
1995-12-15 19:30:00,us,fireball,4.0
1995-12-15 20:50:00,us,changing,300.0
1995-12-15 22:00:00,us,light,1800.0
1996-12-15 18:30:00,us,teardrop,60.0
1996-12-15 23:00:00,us,other,5.0
1997-12-15 01:00:00,us,disk,10.0
1997-12-15 03:30:00,us,disk,600.0
1997-12-15 20:00:00,us,light,10.0
1997-12-15 22:00:00,us,fireball,1200.0
1997-12-15 22:00:00,us,circle,20.0
1997-12-15 22:30:00,us,disk,900.0
1997-12-15 23:35:00,us,circle,180.0
1998-12-15 00:00:00,us,rectangle,300.0
1998-12-15 00:30:00,us,disk,600.0
1998-12-15 00:45:00,ca,unknown,10.0
1998-12-15 03:30:00,us,circle,1.0
1998-12-15 07:10:00,us,egg,120.0
1998-12-15 09:07:00,us,sphere,900.0
1998-12-15 09:25:00,us,sphere,2700.0
1998-12-15 10:00:00,,sphere,300.0
1998-12-15 15:15:00,us,egg,30.0
1998-12-15 17:00:00,us,fireball,3600.0
1998-12-15 17:00:00,us,sphere,120.0
1998-12-15 17:10:00,us,light,1200.0
1998-12-15 17:40:00,,changing,900.0
1998-12-15 19:30:00,us,cigar,300.0
1998-12-15 20:00:00,us,formation,300.0
1998-12-15 21:00:00,us,triangle,240.0
1998-12-15 22:00:00,us,cross,15.0
1998-12-15 22:00:00,us,circle,600.0
1998-12-15 22:30:00,us,light,300.0
1998-12-15 22:50:00,de,other,60.0
1998-12-15 23:30:00,us,unknown,60.0
1999-12-15 07:10:00,,light,3.0
1999-12-15 17:45:00,us,diamond,6300.0
1999-12-15 19:00:00,us,fireball,8.0
1999-12-15 19:30:00,,light,480.0
1999-12-15 20:00:00,us,circle,60.0
1999-12-15 00:00:00,us,light,180.0
2000-12-15 01:09:00,us,light,5.0
2000-12-15 04:05:00,us,light,4.0
2000-12-15 05:30:00,us,light,10.0
2000-12-15 09:00:00,us,disk,60.0
2000-12-15 10:00:00,us,disk,20.0
2000-12-15 15:00:00,ca,cylinder,180.0
2000-12-15 16:20:00,us,changing,600.0
2000-12-15 16:36:00,us,sphere,3600.0
2000-12-15 18:25:00,us,disk,600.0
2000-12-15 18:25:00,us,disk,600.0
2000-12-15 21:00:00,us,,0.5
2000-12-15 21:30:00,us,fireball,3.0
2000-12-15 22:00:00,us,fireball,10.0
2001-12-15 00:00:00,us,sphere,600.0
2001-12-15 10:00:00,,other,120.0
2001-12-15 18:10:00,us,triangle,300.0
2001-12-15 19:20:00,us,triangle,300.0
2001-12-15 20:00:00,us,triangle,240.0
2001-12-15 22:57:00,us,triangle,10.0
2002-12-15 00:00:00,us,light,15.0
2002-12-15 01:00:00,,triangle,18000.0
2002-12-15 03:30:00,ca,light,240.0
2002-12-15 07:50:00,us,circle,120.0
2002-12-15 08:00:00,us,cylinder,60.0
2002-12-15 12:00:00,au,sphere,5.0
2002-12-15 13:00:00,us,chevron,240.0
2002-12-15 14:00:00,us,triangle,2.0
2002-12-15 20:00:00,us,circle,60.0
2002-12-15 21:00:00,us,light,90.0
2002-12-15 22:30:00,us,light,45.0
2002-12-15 23:00:00,us,oval,30.0
2002-12-15 23:59:00,us,disk,30.0
2003-12-15 00:00:00,us,circle,120.0
2003-12-15 02:30:00,us,light,5.0
2003-12-15 02:55:00,,cone,15.0
2003-12-15 06:45:00,ca,light,10.0
2003-12-15 08:45:00,us,other,15.0
2003-12-15 10:05:00,,unknown,300.0
2003-12-15 15:00:00,us,changing,60.0
2003-12-15 18:00:00,,circle,240.0
2003-12-15 18:00:00,us,light,900.0
2003-12-15 18:15:00,us,circle,1800.0
2003-12-15 18:55:00,us,changing,900.0
2003-12-15 19:00:00,us,light,10800.0
2003-12-15 19:50:00,us,fireball,4.0
2003-12-15 22:00:00,us,light,3600.0
2003-12-15 22:45:00,us,fireball,2.0
2003-12-15 23:00:00,gb,unknown,900.0
2003-12-15 23:50:00,gb,light,2.0
2004-12-15 04:35:00,us,light,300.0
2004-12-15 05:00:00,us,formation,2040.0
2004-12-15 08:10:00,ca,circle,2400.0
2004-12-15 09:00:00,us,triangle,120.0
2004-12-15 09:55:00,,sphere,10.0
2004-12-15 14:05:00,us,rectangle,180.0
2004-12-15 17:00:00,,circle,600.0
2004-12-15 18:00:00,ca,circle,5.0
2004-12-15 19:35:00,us,oval,240.0
2004-12-15 19:45:00,,sphere,5.0
2004-12-15 20:30:00,us,unknown,900.0
2004-12-15 23:00:00,us,unknown,600.0
2005-12-15 01:30:00,us,triangle,240.0
2005-12-15 02:36:00,,disk,15.0
2005-12-15 06:00:00,us,light,8.0
2005-12-15 06:10:00,us,other,30.0
2005-12-15 07:30:00,gb,oval,8.0
2005-12-15 16:15:00,us,light,15.0
2005-12-15 17:00:00,us,formation,2700.0
2005-12-15 19:30:00,us,cigar,900.0
2005-12-15 19:50:00,,fireball,2.0
2005-12-15 20:00:00,us,flash,1.0
2005-12-15 20:25:00,us,,30.0
2005-12-15 20:35:00,,other,2700.0
2005-12-15 22:30:00,us,oval,5.0
2006-12-15 00:01:00,us,circle,1200.0
2006-12-15 01:00:00,us,light,1800.0
2006-12-15 01:00:00,us,circle,3.0
2006-12-15 01:00:00,,cone,15.0
2006-12-15 06:20:00,us,light,10.0
2006-12-15 10:00:00,us,unknown,15.0
2006-12-15 11:43:00,us,unknown,10.0
